MiSeq_Run,sample,Hash,nReads
6,LL_201709A.2,0792a5deca31e70e00cd827f2ef6f99e05a8643e,3
6,PO_201709B.3,0792a5deca31e70e00cd827f2ef6f99e05a8643e,10
6,PO_201709A.2,0792a5deca31e70e00cd827f2ef6f99e05a8643e,3
6,SA_201709B.3,0792a5deca31e70e00cd827f2ef6f99e05a8643e,3
6,PO_201709B.2,0792a5deca31e70e00cd827f2ef6f99e05a8643e,23
6,TR_201709B.3,0792a5deca31e70e00cd827f2ef6f99e05a8643e,7
6,CP_201708C.2,d71b2000c1fc0da5f5e48ba63b16595d6ce6c5b1,46
6,CP_201708C.2,83d24c6e1f064119652527b9616d6ad9c472fa05,13
6,FH_201706B.1,83d24c6e1f064119652527b9616d6ad9c472fa05,8
6,PO_201709C.3,83d24c6e1f064119652527b9616d6ad9c472fa05,11
6,PO_201709B.3,83d24c6e1f064119652527b9616d6ad9c472fa05,12
6,PO_201709B.2,83d24c6e1f064119652527b9616d6ad9c472fa05,14
6,CP_201707C.1,97548c23d390e288b5553ed1fb685630f5d369ea,46
6,FH_201706B.1,f90e134949b6e47b4b2d3c43c75d0c3307a68337,46
6,FH_201707B.1,afe25c22266bd9c0a2ac4ccfa0614cf2c967ecf9,46
6,FH_201708A.2,3ef40f790f84886104a26c9f97d15885d34f6213,22
6,FH_201708C.1,3ef40f790f84886104a26c9f97d15885d34f6213,24
6,FH_201708C.1,424dce631947131d308f602d263de4147e55437d,70
6,FH_201706C.2,158fc4ab572f6690c4b8ba2087947cca782c1694,46
6,TW_201709A.2,0d98dd35069506b78100c9c53b2ad9ff5c4cbce5,46
6,SA_201711C.3,7b9a5e1a6df6e4c7c576cad6d062ac7879852c57,46
6,LL_201711C.3,23de0605af10bf228442f0e2e55a315a14e1e97e,46
6,LL_201711C.3,6c63bb0ae3ed5f8f3d2c135d0300e6987c5ab708,46
6,PO_201709C.3,de47b73c7ba916243c257d99872d0d56c99fafb7,15
6,PO_201709C.2,de47b73c7ba916243c257d99872d0d56c99fafb7,47
6,LL_201711B.2,9f19d8b35f541d1c3e67a5a609543272edf4be60,59
6,LL_201709C.3,946714ddd5a9836ac1e36ecc9f8ec427e4cde790,64
6,SA_201709B.3,a6bb5689d7f8d5f98f774958493adc67a8323b6c,69
6,SA_201709B.3,5e978adc2ed7110770b60a60a369ea4ec3eb243e,72
6,TR_201711C.3,b8c4b8764b362ff79c0155bf8278afc909f35d7a,46
6,TR_201703C.1,35c0a1f9b9b7f572bd062ad9aa8dce8e038f2e3b,19
6,FH_201706C.3,35c0a1f9b9b7f572bd062ad9aa8dce8e038f2e3b,21
6,FH_201706C.2,35c0a1f9b9b7f572bd062ad9aa8dce8e038f2e3b,5
6,LK_201706B.3,b23658179c6e80361222350056806598119efcd2,67
6,LK_201707A.3,a0baf6062531e4fa3e4c365c3b1f8b07461fbc16,45
6,CP_201707A.3,bed6315f22100327ceaf96cd55d440be9fa4edfc,65
6,CP_201707A.3,b87a736023910ecac8a88931e92c48dbf48c986e,7
6,FH_201708A.3,b87a736023910ecac8a88931e92c48dbf48c986e,3
6,CP_201706B.1,b87a736023910ecac8a88931e92c48dbf48c986e,3
6,TW_201711C.3,b87a736023910ecac8a88931e92c48dbf48c986e,12
6,TR_201711A.1,b87a736023910ecac8a88931e92c48dbf48c986e,2
6,PO_201711C.2,b87a736023910ecac8a88931e92c48dbf48c986e,5
6,SA_201711C.2,b87a736023910ecac8a88931e92c48dbf48c986e,11
6,LK_201706A.3,c699d6385697934ee1b97855dc67c45b63d91675,66
6,LK_201706A.3,f592ee520a6f8a70a732d83284027e0e441a7c5e,65
6,LK_201706A.3,3400fc041acb572e2aa906bb0fb7a1c28e85e1e3,33
6,FH_201706C.3,3400fc041acb572e2aa906bb0fb7a1c28e85e1e3,24
6,LK_201708B.2,4084e707c590cdeb2aaafc35cc5ab56f9c5c7558,45
6,LK_201708B.2,4e1f6c81fa47c1e1d27b4d7bb5650a1394727102,45
6,LK_201708B.1,b24e1b1a070313b094dcc3a288f80300958758c5,45
6,LK_201708B.1,ec591f111f5671ca3960fe76292e20fd1e1968d7,22
6,LK_201707C.1,ec591f111f5671ca3960fe76292e20fd1e1968d7,23
6,FH_201706C.3,19dd69b7b54f9243e5d489ab62eaac662de4bb20,18
6,FH_201708C.3,19dd69b7b54f9243e5d489ab62eaac662de4bb20,6
6,SA_201711A.2,19dd69b7b54f9243e5d489ab62eaac662de4bb20,7
6,CP_201707C.1,78b4ca890c25094121d36ac7b791ef8ce0430906,6
6,FH_201706C.2,78b4ca890c25094121d36ac7b791ef8ce0430906,11
6,LL_201709C.3,78b4ca890c25094121d36ac7b791ef8ce0430906,25
6,TW_201709B.3,78b4ca890c25094121d36ac7b791ef8ce0430906,9
6,CP_201706C.1,2581be13e95bee3b1b45fc488ecc8fa061e6a46f,49
6,CP_201706B.1,ac7f6490279cc396db76e51b4c845d29ba49d48a,11
6,FH_201708C.1,ac7f6490279cc396db76e51b4c845d29ba49d48a,54
6,FH_201707B.2,e445570978442b0ae3e0268814296e4103a3f431,45
6,FH_201707B.1,8f4d06aa40c30f783589478c82796e2881e6ed85,45
6,FH_201708A.2,b47d3483ea12afd8502df146378e0ecee186a6cd,45
6,FH_201708C.3,adb7a6e8a87a4c72566b05414ade6614c5f49308,63
6,FH_201708C.1,4375c61ac23801a9311dccd15aba2963399d53a0,45
6,CP_201707B.2,0aee764bf488b1176723c2edbd9324864c082e48,65
6,TW_201711C.2,af9737e96291e3797d8e65df9bf4a3fb4e359201,63
6,TW_201711C.3,af9737e96291e3797d8e65df9bf4a3fb4e359201,3
6,TW_201711A.3,f28c0e405d2abfc56f88a12a91f1cd66195dff5c,9
6,PO_201711A.1,f28c0e405d2abfc56f88a12a91f1cd66195dff5c,11
6,LL_201711B.3,f28c0e405d2abfc56f88a12a91f1cd66195dff5c,47
6,TW_201711C.3,c478c213cfff818851a2b72bcb7ac01cb0f644f0,45
6,SA_201711C.3,10090c852c0655285b07df0a093f287816bbcfe1,12
6,PO_201711B.3,10090c852c0655285b07df0a093f287816bbcfe1,6
6,PO_201711C.2,10090c852c0655285b07df0a093f287816bbcfe1,2
6,SA_201711C.2,10090c852c0655285b07df0a093f287816bbcfe1,29
6,LL_201711C.3,10349942d51de86f78131aa1c98037788d0342f8,17
6,PO_201711C.3,10349942d51de86f78131aa1c98037788d0342f8,51
6,SA_201709C.3,1a267934fce95fea1a77d08749b8b77809b6820b,8
6,PO_201709C.2,1a267934fce95fea1a77d08749b8b77809b6820b,21
6,TR_201711C.3,1a267934fce95fea1a77d08749b8b77809b6820b,32
6,PO_201711A.3,8309381a2b530b7b2dbc180b2774f6ee9184de3d,27
6,LL_201711B.2,8309381a2b530b7b2dbc180b2774f6ee9184de3d,38
6,PO_201711A.3,90537c22c72a6bfa0296c29e68a63a803c98a8ad,11
6,PO_201711A.1,90537c22c72a6bfa0296c29e68a63a803c98a8ad,10
6,PO_201711C.3,9393340287269ff60961dfbe95b421d41bc26655,45
6,PO_201711B.3,9393340287269ff60961dfbe95b421d41bc26655,80
6,PO_201711C.2,9393340287269ff60961dfbe95b421d41bc26655,13
6,PO_201709B.3,02f051c5e3e4dab2ac204b5c08c348a4fce3b1b5,70
6,PO_201711A.1,db34570003fc0dd9f943ffa1c37d48e6fa08e740,71
6,LL_201711C.2,e3a497bb3200d2ad2759d7581fd8b0777d28097f,72
6,LL_201711C.2,c1b833381caf077c6e0405e49e49a45e21023265,74
6,LK_201707A.3,eea514cc54c1b19bc52ee1480010ea7f866e2ae6,5
6,CP_201707C.2,eea514cc54c1b19bc52ee1480010ea7f866e2ae6,21
6,LK_201706C.1,4acbde51c8c455af5347aa005fae5669f96b12bb,23
6,LK_201706A.2,4acbde51c8c455af5347aa005fae5669f96b12bb,21
6,CP_201707A.3,913eb6689d4ab31f2f69a16dfff047afbe2180c2,44
6,FH_201708B.1,58f5a1a19362e64426bb0167c2a413bc9038b6e6,44
6,FH_201708A.3,8c29396947126e61996007bfb8f0a54a98edc42c,3
6,FH_201706C.3,8c29396947126e61996007bfb8f0a54a98edc42c,23
6,FH_201708C.3,8c29396947126e61996007bfb8f0a54a98edc42c,3
6,LK_201708C.2,8c29396947126e61996007bfb8f0a54a98edc42c,3
6,FH_201706C.2,8c29396947126e61996007bfb8f0a54a98edc42c,11
6,SA_201709C.3,8c29396947126e61996007bfb8f0a54a98edc42c,4
6,FH_201707C.2,56958dc7a55de1d9965d00bdb653ed6c16ce5e3f,7
6,LK_201707C.1,5d0af0f335b1127e4da407bbb8a12058885aea96,24
6,PO_201711C.3,5d0af0f335b1127e4da407bbb8a12058885aea96,4
6,LK_201708B.2,f3f0cee0b16dcc7232097bfe9246cc9dbbea3330,44
6,LK_201708B.1,9c345f25ab94731e44eace5d851503d21ffa614b,44
6,SA_201703B.3,8f46b142d4c7a484d11ff49d908d8888adf7deaf,4
6,FH_201706C.3,8f46b142d4c7a484d11ff49d908d8888adf7deaf,25
6,FH_201708B.3,8f46b142d4c7a484d11ff49d908d8888adf7deaf,8
6,LL_201709B.3,8f46b142d4c7a484d11ff49d908d8888adf7deaf,7
6,FH_201706C.3,84778b35e3ff24c5d8d40c8e0e7341e183ef93d3,43
6,FH_201706B.1,84778b35e3ff24c5d8d40c8e0e7341e183ef93d3,4
6,LK_201707C.1,75fc3d9d754abe7b6384e0ce86b3aba275eb6356,44
6,CP_201706C.2,4d8c61ffa909f9d4e22760e2d7dd37246432628d,44
6,FH_201708B.3,4d8c61ffa909f9d4e22760e2d7dd37246432628d,4
6,CP_201707C.1,3fdf012914d48c59326d360ff4a0abfbf5c5236d,24
6,CP_201707C.2,3fdf012914d48c59326d360ff4a0abfbf5c5236d,22
6,LL_201711C.3,3fdf012914d48c59326d360ff4a0abfbf5c5236d,3
6,CP_201706C.1,df48e26d56ce7398abb17bbe43c27f3a403a6515,44
6,FH_201706B.1,8874110f1ed36b172235e9c2efffea527afc607d,44
6,FH_201708C.3,29dbd7f48db8adc92f06caf18195920d9aacd444,65
6,CP_201707B.2,16349ee74c8c17b036856ce2768adb6e710a9642,44
6,TW_201709A.2,00dbbf878542ee432f04fadc166aa9faacbfd65c,21
6,TW_201709A.3,00dbbf878542ee432f04fadc166aa9faacbfd65c,15
6,PO_201709A.2,00dbbf878542ee432f04fadc166aa9faacbfd65c,20
6,SA_201709A.3,fa66a0caa7154783bf7ff6cadf4f4b0362ef7613,69
6,SA_201711A.2,9443a19e2a69a1ef3d50469fa056e38ddba83395,66
6,LL_201711B.2,1d83734ad1508a2bc3da6c3e93043f11d6241edd,65
6,LL_201711B.2,434f11a4e55749ed7efcc2590130eb5082e4dc27,55
6,PO_201711A.1,514389625acbe58d4740a92a6e625367e1c67d26,66
6,TW_201709A.3,026fb6da86e6c0d6a692fa13b23e39c5e0a10b7f,65
6,TW_201709A.3,63fe2692a45204ef0b5638f981e26445d1d75517,57
6,PO_201709A.2,85a9241b72a6daa05543e0f0d1a0b394ded83319,69
6,PO_201711C.2,758d11813e7418967e220f3c19613efe0cb3d4f0,13
6,LL_201711C.2,758d11813e7418967e220f3c19613efe0cb3d4f0,44
6,LL_201711B.3,c080d41dcbaa5bc9a45eb5df547d5cbe2283cc5a,64
6,LL_201711C.2,38367476787d0945fa4ddb6d46fad00c7c4efc44,56
6,LL_201711C.2,588c0ccdb154f2d8ef607a2b14bf1168bcf23fbf,62
6,TR_201703C.1,c9ea56e8f469d0252c2a3944c7f9990ba143a838,22
6,TR_201703C.1,f675fb0a1238f2d0488c15ddb3aa4efc090f7255,8
6,LL_201709B.3,f675fb0a1238f2d0488c15ddb3aa4efc090f7255,2
6,TR_201711C.3,f675fb0a1238f2d0488c15ddb3aa4efc090f7255,57
6,LK_201706B.2,8518441ffe051aa56cfe58bbdc516fed4530477e,17
6,LK_201706C.1,8518441ffe051aa56cfe58bbdc516fed4530477e,26
6,CP_201708A.2,ad44fd651561b8d622425f8495902abb6c97d616,43
6,CP_201707A.3,38710b8729510556826c3ec4caddba0abdee02cb,23
6,LK_201708B.2,38710b8729510556826c3ec4caddba0abdee02cb,3
6,LK_201708B.1,38710b8729510556826c3ec4caddba0abdee02cb,14
6,FH_201708A.2,38710b8729510556826c3ec4caddba0abdee02cb,19
6,CP_201707A.3,25b62cb743e2301c9710bd31e0531239dd9e2bf0,17
6,CP_201707C.2,25b62cb743e2301c9710bd31e0531239dd9e2bf0,22
6,FH_201708A.2,25b62cb743e2301c9710bd31e0531239dd9e2bf0,4
6,CP_201707B.2,25b62cb743e2301c9710bd31e0531239dd9e2bf0,5
6,FH_201708A.3,f26d6c07a04d2c201b10bde42579c348a4d5614b,68
6,FH_201708A.3,6e051d219401ecc919435fdced6bffaea7b96252,39
6,CP_201706C.1,6e051d219401ecc919435fdced6bffaea7b96252,15
6,LK_201706A.3,23d40e88ff8ad46097301edbb16a28373f37ad44,43
6,LK_201706A.3,f9fbeb5195621663348bfe31ef555ccd340853c7,66
6,LK_201706A.3,9629dba8842a108421c177355d78a6e18e9a5913,51
6,LK_201706A.3,65d3b65adc59896617fe9fd026c87b28df988874,44
6,CP_201706C.1,65d3b65adc59896617fe9fd026c87b28df988874,12
6,SA_201703B.3,528e57e77d2d35a4394f32a926634d9fe308a252,43
6,LK_201707C.1,786bdd49953a8572257a63adeb0341c6c107b49a,12
6,FH_201707B.2,786bdd49953a8572257a63adeb0341c6c107b49a,8
6,FH_201708A.2,786bdd49953a8572257a63adeb0341c6c107b49a,14
6,SA_201711C.2,786bdd49953a8572257a63adeb0341c6c107b49a,18
6,CP_201706C.2,9d1c6d50733d3023d4c426b72d143b51513499b3,32
6,CP_201706C.1,9d1c6d50733d3023d4c426b72d143b51513499b3,15
6,CP_201707C.1,cf43141b8fb9be88befaaac941c750b3855db7e4,43
6,CP_201706C.1,792f53df5deb5787e9dd83ff20c78a10a91b55b8,14
6,CP_201706B.1,792f53df5deb5787e9dd83ff20c78a10a91b55b8,29
6,FH_201708B.3,1cc72a785b5803ab34cb67e965bf576a21c47848,43
6,LK_201706A.2,b3be29daf7a2383bcf87c5556e2e7ad6c0783cec,43
6,FH_201708A.2,b3be29daf7a2383bcf87c5556e2e7ad6c0783cec,11
6,FH_201708C.3,ae541dd5a815c5b5c1d6e00e94534c422c2c8282,68
6,FH_201708C.1,a816e81b2d41f4ae77921524d48cd06c59b2541b,59
6,TW_201709A.2,9dba68c5ba9bb28bb00cc8076d6cf93ebbe4ade1,61
6,SA_201711C.3,9079206613f9ef68ece08992beeeb5eb856fa0ec,24
6,LL_201709C.2,9079206613f9ef68ece08992beeeb5eb856fa0ec,19
6,LL_201709A.2,9079206613f9ef68ece08992beeeb5eb856fa0ec,5
6,LL_201711C.3,9ab72326e8417266dac2f41aa7b1b871cbf4b962,82
6,LL_201711C.3,bff26c17842348f5754f9a7e9a50c58be69b544c,77
6,LL_201711C.3,fb0aad9e6b19e0a361d897013a08c906cf148993,68
6,LL_201711C.3,852a5d6069dc6031d45f4b5ba4407a2b0500b50e,15
6,PO_201711A.3,852a5d6069dc6031d45f4b5ba4407a2b0500b50e,29
6,PO_201711A.1,852a5d6069dc6031d45f4b5ba4407a2b0500b50e,4
6,TR_201709A.3,18b2823103cc3d3b5a8e4e22a6b3c929ca6319c6,34
6,LL_201709B.2,18b2823103cc3d3b5a8e4e22a6b3c929ca6319c6,26
6,SA_201709C.3,491d3992bf8022497c808f70b18244463726cf1d,7
6,PO_201711C.3,491d3992bf8022497c808f70b18244463726cf1d,9
6,SA_201711C.2,491d3992bf8022497c808f70b18244463726cf1d,27
6,PO_201711C.3,0122c6d0025108e45533765dd02e175e75008c03,59
6,PO_201711C.3,0c6764e96e01f345a5deedeaa9c2dd670dd1a08b,19
6,PO_201711A.3,3de72dcbcab6a487ef1943c160aeebde46219fae,55
6,PO_201711A.3,8af37fabe81ac2941432146750a0034f0d77a3e6,30
6,PO_201711A.1,8af37fabe81ac2941432146750a0034f0d77a3e6,39
6,SA_201711A.2,6a61f02226b9a49bb60b1a15bd632cc908900be3,43
6,LL_201711B.2,ab45c6b1f464e3721573d47327f64b592461b133,56
6,LL_201711B.2,693285696ef31f59fa74c88fabe8a7e04f7e901d,59
6,LL_201711B.3,dd1ecfd1024e0b85a3d8658aeb65458d6e7fb19d,70
6,LL_201711C.2,6d2293dfca4b2e3e36f50c1a6f473e0f3265b766,62
6,LK_201707A.3,0ed973ad13a6fd7cd6def8099a512cc454d7eaf8,25
6,LK_201708B.2,0ed973ad13a6fd7cd6def8099a512cc454d7eaf8,17
6,CP_201708A.2,c229a26c5a0b94f3241a98b760137348f4823e50,42
6,CP_201707A.3,47c054731e915720228232f2e828cf097d21190a,17
6,LK_201708B.2,47c054731e915720228232f2e828cf097d21190a,32
6,CP_201706C.1,ed15340ce060943854012b8255e078242a9574be,11
6,LK_201708B.1,e5a10bc9a2af52dc4fce801dc222bb2df534fdc3,42
6,CP_201707C.1,1d21030560a753584437aeab72757c5ea0e93923,47
6,LK_201708C.2,6861dda5b25e4c4a1fbc368d5e2784ee3dc264a1,3
6,TW_201711C.2,6861dda5b25e4c4a1fbc368d5e2784ee3dc264a1,5
6,TW_201711A.3,6861dda5b25e4c4a1fbc368d5e2784ee3dc264a1,24
6,PO_201711A.1,6861dda5b25e4c4a1fbc368d5e2784ee3dc264a1,4
6,FH_201707B.1,810d0f9120de25118766baa068dcef972531a323,42
6,FH_201708C.1,dc31e2a2749e3ba90267eb8ad2d41dd1f43e4c5c,55
6,TW_201711C.2,1b0dcedbbed1fee090772fa67de0ab375db7a854,60
6,TW_201711C.2,bb5b04404f24098ecea2daef77d24a281820f718,49
6,LL_201711C.3,3819b0c70494351b719e50891fbce497000e8183,42
6,TW_201709C.2,8168d0f9f38911846b923097747fb695a90b729a,58
6,PO_201711C.3,346f18aec16059913d050cd8d7ce99a5176b0f30,56
6,PO_201711A.1,d6e753eda82b2b336fb870951798cc50a808def3,67
6,PO_201711A.1,54699aa13e3c2d3515e428cb569cb68cdf4c366a,3
6,PO_201711B.3,54699aa13e3c2d3515e428cb569cb68cdf4c366a,64
6,TW_201709A.3,864bda7453a6eda49329f295ddcf4093ea31843d,57
6,TW_201709B.3,298272dc957f506ed0c071c770f5b39c264b43dd,62
6,PO_201711C.2,af34cdc91cff81429604ffbd15195ed637c5b813,42
6,LL_201711C.2,0a6471098594a5b00dce0b3e8e55626386196eb6,71
6,LK_201706B.2,0a1ee910d2f4d5b1504b8e4430b3c967f34d491a,51
6,CP_201708A.2,3c45299a26adefdde79ef1d989f3500b73f5cce8,23
6,LK_201708B.1,3c45299a26adefdde79ef1d989f3500b73f5cce8,6
6,CP_201708C.2,3c45299a26adefdde79ef1d989f3500b73f5cce8,12
6,CP_201708A.2,61cff9efa694c118b96caa931284438b950a313d,21
6,CP_201707A.3,52bc6d5bf34e61f1f6ef7411eb9db0808100e5a2,7
6,FH_201708A.3,52bc6d5bf34e61f1f6ef7411eb9db0808100e5a2,3
6,LK_201708B.2,52bc6d5bf34e61f1f6ef7411eb9db0808100e5a2,6
6,LK_201707C.1,52bc6d5bf34e61f1f6ef7411eb9db0808100e5a2,12
6,CP_201707A.3,069a7fab3e01318186e080decf9ea1495951b77b,6
6,FH_201708C.3,069a7fab3e01318186e080decf9ea1495951b77b,48
6,FH_201708B.1,bdaafe000f93bbc9ef538be6810d5ed8bdc5db41,47
6,FH_201708B.1,0c8f2832a901f30e7abc4d87184ab53a9996ec30,41
6,FH_201708B.1,82f17513c2a565ab9717ad0c333371c318e7495f,3
6,CP_201707C.1,82f17513c2a565ab9717ad0c333371c318e7495f,5
6,CP_201706C.1,82f17513c2a565ab9717ad0c333371c318e7495f,5
6,FH_201708A.2,82f17513c2a565ab9717ad0c333371c318e7495f,7
6,CP_201706A.2,82f17513c2a565ab9717ad0c333371c318e7495f,10
6,FH_201708C.3,82f17513c2a565ab9717ad0c333371c318e7495f,17
6,LK_201708B.1,57f73589edb2c229bce32944aa078aefe794b6d3,5
6,FH_201706C.3,57f73589edb2c229bce32944aa078aefe794b6d3,5
6,CP_201706C.2,57f73589edb2c229bce32944aa078aefe794b6d3,15
6,CP_201707B.2,57f73589edb2c229bce32944aa078aefe794b6d3,9
6,SA_201711A.2,57f73589edb2c229bce32944aa078aefe794b6d3,4
6,LK_201707B.1,5a08a61109045b875003f085024c80239d5a8e97,54
6,LK_201707B.1,8bb93cb16f119a9fde45af664bfe8578d5bb2077,17
6,FH_201706B.1,8bb93cb16f119a9fde45af664bfe8578d5bb2077,6
6,FH_201706C.2,8bb93cb16f119a9fde45af664bfe8578d5bb2077,39
6,LK_201706A.3,0b652acf5b1e577c50af91914614d4ddba4f849a,60
6,LK_201706A.3,5d8feece070a1f334e86b04655e7953e9e6da2c2,24
6,LK_201708B.2,5d8feece070a1f334e86b04655e7953e9e6da2c2,24
6,LK_201708B.1,0030ae6166740cf1777b1769ab60193d435db365,41
6,LK_201707C.1,10e278e3cc09748ab30cc4cb51b34e44f508db6e,41
6,CP_201707C.1,a7b52445a5f5919871a259ac72c1bed811be0319,50
6,CP_201707C.1,f3bf988aabd3a2ca600e1d44b39de03467fa558a,41
6,CP_201706C.1,b1dc34048ab071ca2e440178828349c8445e9d34,26
6,FH_201708C.3,b1dc34048ab071ca2e440178828349c8445e9d34,6
6,PO_201711A.3,b1dc34048ab071ca2e440178828349c8445e9d34,15
6,LL_201709C.3,b1dc34048ab071ca2e440178828349c8445e9d34,10
6,CP_201707C.2,976061c64980f01eedf3ed9898e1ce3a111ec81d,35
6,LK_201706A.2,976061c64980f01eedf3ed9898e1ce3a111ec81d,6
6,FH_201707B.1,c97281ad3a9cd9c3d2afd07c5226721b49061261,41
6,FH_201707A.2,31d04f701a3816faaadf2723b5a63a302b29648d,54
6,FH_201707A.2,0c44b18f45abf53451edcda4060d8b03b3e93b49,41
6,LL_201711C.3,f33bbbc08be3b14d93a389569541bcbe516a76df,8
6,LL_201711C.2,f33bbbc08be3b14d93a389569541bcbe516a76df,43
6,LL_201709C.2,15cb6f2545d072fb426876cd181f942de449c6e6,74
6,LL_201709A.2,05146958c22b0bd1ff8c15c86d054d4e6f7d8998,5
6,PO_201709B.3,05146958c22b0bd1ff8c15c86d054d4e6f7d8998,5
6,PO_201709A.2,05146958c22b0bd1ff8c15c86d054d4e6f7d8998,4
6,PO_201709C.2,05146958c22b0bd1ff8c15c86d054d4e6f7d8998,40
6,PO_201711A.3,b81c6e052e87e901954866ae6324c9819ab246e9,56
6,SA_201711A.2,4a8a0c4ec6659ae0f636b401de956f70f5c2143f,56
6,SA_201711A.2,0040f39d32ce6ce0700663d20656c0e5b4a0ce87,55
6,PO_201711A.1,2357ae042f8425a1f5e307506b59b3cbbb2b1899,58
6,PO_201711A.1,353f14c6439e065466f4e0ae868c9ce6976491c5,58
6,TR_201711A.1,3772d4949f3a502f701aaeabc088514c10d77775,63
6,TW_201709A.3,7e2e5ce9b3f11ab511e5682b4906c8adb5ab2b4f,58
6,SA_201709B.3,021af221b9a7a7dd0b664135a6accbba513949b0,41
6,SA_201709B.3,bcf3a013a12d0389dd468b054f3b6144ec0c3aba,52
6,SA_201709B.3,e7c5956196ac38f47f9ce37c49ebda7e8944c202,66
6,PO_201709B.2,cd8e903f5d47c7fe985b5286881acabd6a1c0aaf,67
6,PO_201711C.2,2ac79389283bd3ed86d5526d9e4134b8cc78fba6,53
6,LK_201707A.3,24cf68fbd8a2a9cc94093940bb27ebc7e6c4b6ca,40
6,LK_201707A.3,1d947628c6b67eee034aa9c06388894ee41cdbd1,40
6,LK_201707A.3,106f112c70d69e190c3abb7bdcecb08570d70ac0,46
6,FH_201707C.2,106f112c70d69e190c3abb7bdcecb08570d70ac0,6
6,LK_201707A.3,79a9f469381218cbbb6d329e9b2e7d6a6844ab41,8
6,LK_201708B.2,79a9f469381218cbbb6d329e9b2e7d6a6844ab41,4
6,CP_201707C.1,79a9f469381218cbbb6d329e9b2e7d6a6844ab41,31
6,LK_201707A.3,1f653af1151b4bbec4dc13f0d2a2e3f6bb9c14d1,8
6,LK_201708B.1,1f653af1151b4bbec4dc13f0d2a2e3f6bb9c14d1,30
6,LK_201706A.2,1f653af1151b4bbec4dc13f0d2a2e3f6bb9c14d1,8
6,LK_201706C.1,ed93394f10a606efc33a0c4071942e2f93fb369c,14
6,FH_201708B.1,ed93394f10a606efc33a0c4071942e2f93fb369c,3
6,FH_201706C.3,ed93394f10a606efc33a0c4071942e2f93fb369c,3
6,FH_201708B.3,ed93394f10a606efc33a0c4071942e2f93fb369c,7
6,CP_201706B.1,ed93394f10a606efc33a0c4071942e2f93fb369c,6
6,FH_201706C.2,ed93394f10a606efc33a0c4071942e2f93fb369c,12
6,CP_201707A.3,86b37b3041a47e57ca55847ec5ee3a0ee8e3753b,40
6,FH_201708B.1,4a4e5267aef059f875d03c66e04274f7803cbead,55
6,FH_201708A.3,477b93ba1e58c7b12afb6152e2583388a593ac43,40
6,LK_201707B.1,19777f962c20e5b5f6a14b622b03d24b299c2350,55
6,LK_201707C.2,a8c00d06b8919d4b0e58ab04e46900c6455c4282,40
6,LK_201707C.2,4c0a21c249a3bfdfe02dfe482f3ff33000591bb9,40
6,LK_201707C.2,f5d2a5e8386d92a74bef50caa7d12d6642bd3c35,40
6,SA_201703A.2,f5d2a5e8386d92a74bef50caa7d12d6642bd3c35,96
6,LK_201708B.2,6c9532aeb82845b45a1a5cae5d5580fefca24d0e,12
6,SA_201711A.2,6c9532aeb82845b45a1a5cae5d5580fefca24d0e,16
6,TW_201709B.3,6c9532aeb82845b45a1a5cae5d5580fefca24d0e,4
6,SA_201711C.2,6c9532aeb82845b45a1a5cae5d5580fefca24d0e,17
6,LK_201708B.1,cf47f779d9123d5b2bf2bf71692b016fbd75769f,40
6,LK_201708B.1,db8ecfd10ab6b6e984a97766b7e4a9acff586ec7,40
6,LK_201708B.1,28e03991ddbc8b8818bb1bb25048bb31bb5f6b85,6
6,LK_201706A.2,28e03991ddbc8b8818bb1bb25048bb31bb5f6b85,32
6,FH_201706C.3,934bf76cd9b20b9686cf672dc8062e75fa1fd6bd,40
6,CP_201707C.2,f7c8cbe58338721a126ce14156455c16fc5e25ed,40
6,LK_201706A.2,b868125ccd24f31a42609b09613d8dbbc097e7cd,47
6,FH_201707B.2,ca2b0b2801cd2ec1016634dc4b10c8bb70b5c4c8,40
6,FH_201707B.1,6dadddda3488e46557d26bfe2071c8d4f8868050,40
6,FH_201708C.3,491685a7915edd33823da41b9bd6fb10a3cc18a3,58
6,SA_201711C.3,e0ed9e58cdfff98dca84d67890505ba0720ff010,51
6,LL_201711C.3,6f288e2fb5b7455aff46d04022fae93df10e247d,57
6,LL_201709B.3,db80d46e30c7869bd09a31ca50f541c7301c27d2,10
6,PO_201711C.3,db80d46e30c7869bd09a31ca50f541c7301c27d2,3
6,PO_201711A.3,db80d46e30c7869bd09a31ca50f541c7301c27d2,12
6,SA_201709C.3,6f14679a8fb855458892dc8a4c705fe9af6dea98,40
6,SA_201709C.3,a47707dc2dd011b16cb92e990d272c9c3188ac26,51
6,PO_201711C.3,bc57bc35d4ef9c79453c0323fed9c183448015c4,40
6,PO_201711A.3,1e1ff87d7c3caec0fef981e6c71be6ad5edcfbfe,33
6,PO_201711A.1,1e1ff87d7c3caec0fef981e6c71be6ad5edcfbfe,13
6,SA_201711A.2,05d3a021d229f058a02034a70b71a2665b4ba4fa,107
6,SA_201711A.2,0935ebe12b0942e74352e5412325643d74f28430,62
6,LL_201711B.2,d7ee496ed555efcff1e316bbc8cead016b91335a,55
6,LL_201711B.2,eddcf685fded7355deeee2c11881348653f021b0,56
6,PO_201711A.1,62c8dace4b15e531519c5a06e5901b445f03bbbc,18
6,PO_201711B.3,62c8dace4b15e531519c5a06e5901b445f03bbbc,30
